央卫IPV6,#genre#
内蒙古卫视,http://123.113.248.213:8012/rtp/239.3.1.43:8176
内蒙古卫视,http://221.223.25.147:8012/rtp/239.3.1.43:8176
宁夏卫视,http://123.113.181.111:9000/rtp/239.3.1.46:8124
宁夏卫视,http://221.223.25.147:8012/rtp/239.3.1.46:8124
山西卫视,http://221.223.25.147:8012/rtp/239.3.1.42:8172
陕西卫视,http://123.113.181.111:9000/rtp/239.3.1.41:8140
陕西卫视,http://123.113.248.213:8012/rtp/239.3.1.41:8140
陕西卫视,http://221.223.25.147:8012/rtp/239.3.1.41:8140
四川卫视,http://123.113.181.111:9000/rtp/239.3.1.29:8288
四川卫视,http://123.113.248.213:8012/rtp/239.3.1.29:8288
四川卫视,http://221.223.25.147:8012/rtp/239.3.1.29:8288
新疆卫视,http://123.113.181.111:9000/rtp/239.3.1.48:8160
新疆卫视,http://123.113.248.213:8012/rtp/239.3.1.48:8160
新疆卫视,http://221.223.25.147:8012/rtp/239.3.1.48:8160
云南卫视,http://123.113.181.111:9000/rtp/239.3.1.26:8108
云南卫视,http://123.113.248.213:8012/rtp/239.3.1.26:8108
云南卫视,http://221.223.25.147:8012/rtp/239.3.1.26:8108
厦门卫视,http://123.113.181.111:9000/rtp/239.3.1.143:4120
厦门卫视,http://221.223.25.147:8012/rtp/239.3.1.143:4120
青海卫视,http://123.113.181.111:9000/rtp/239.3.1.44:8184
青海卫视,http://123.113.248.213:8012/rtp/239.3.1.44:8184
青海卫视,http://221.223.25.147:8012/rtp/239.3.1.44:8184
西藏卫视,http://123.113.181.111:9000/rtp/239.3.1.47:8164
西藏卫视,http://221.223.25.147:8012/rtp/239.3.1.47:8164
兵团卫视,http://123.113.181.111:9000/rtp/239.3.1.144:4120
兵团卫视,http://123.113.248.213:8012/rtp/239.3.1.144:4120
兵团卫视,http://221.223.25.147:8012/rtp/239.3.1.144:4120
三沙卫视,http://123.113.248.213:8012/rtp/239.3.1.155:4120
三沙卫视,http://221.223.25.147:8012/rtp/239.3.1.155:4120


















CCTV1,http://113.234.221.253:4022/rtp/232.0.0.27:8808
CCTV1,http://116.3.144.241:4022/rtp/232.0.0.27:8808
CCTV1,http://175.171.70.93:8181/rtp/232.0.0.27:8808
CCTV2,http://113.234.221.253:4022/rtp/232.0.0.132:9144
CCTV2,http://175.171.70.93:8181/rtp/232.0.0.132:9144
CCTV3,http://116.3.144.241:4022/rtp/232.0.0.198:9214
CCTV4,http://116.3.144.241:4022/rtp/232.0.0.148:9142
CCTV5,http://113.234.221.253:4022/rtp/232.0.0.196:9210
CCTV5+,http://175.171.70.93:8181/rtp/232.0.0.93:8750
CCTV6,http://113.234.221.253:4022/rtp/232.0.0.194:9206
CCTV6,http://175.171.70.93:8181/rtp/232.0.0.194:9206
CCTV8,http://175.171.70.93:8181/rtp/232.0.0.28:8710
CCTV10,http://175.171.70.93:8181/rtp/232.0.0.135:9150
CCTV12,http://113.234.221.253:4022/rtp/232.0.0.136:9152
CCTV12,http://175.171.70.93:8181/rtp/232.0.0.136:9152
CCTV13,http://175.171.70.93:8181/rtp/232.0.0.146:9112
CCTV14,http://116.3.144.241:4022/rtp/232.0.0.137:9154
CCTV世界地理,http://113.234.221.253:4022/rtp/232.0.0.123:9292
CCTV第一剧场,http://116.3.144.241:4022/rtp/232.0.0.147:9132
CCTV第一剧场,http://175.171.70.93:8181/rtp/232.0.0.147:9132
CCTV风云剧场,http://116.3.144.241:4022/rtp/232.0.0.177:9172
CCTV风云剧场,http://116.3.144.241:4022/rtp/232.0.0.52:8610
CCTV风云剧场,http://175.171.70.93:8181/rtp/232.0.0.177:9172
CCTV央视精品,http://116.3.144.241:4022/rtp/232.0.0.107:8698
CCTV央视精品,http://175.171.70.93:8181/rtp/232.0.0.107:8698
CCTV兵器科技,http://175.171.70.93:8181/rtp/232.0.0.121:8882
CCTV风云足球,http://116.3.144.241:4022/rtp/232.0.0.90:9286
CCTV风云足球,http://175.171.70.93:8181/rtp/232.0.0.90:9286
CCTV怀旧剧场,http://113.234.221.253:4022/rtp/232.0.0.204:9226
CCTV央视台球,http://116.3.144.241:4022/rtp/232.0.0.122:9290

东南卫视,http://113.234.221.253:4022/rtp/232.0.0.74:8578
东南卫视,http://175.171.70.93:8181/rtp/232.0.0.74:8578
广西卫视,http://113.234.221.253:4022/rtp/232.0.0.76:8582
广西卫视,http://116.3.144.241:4022/rtp/232.0.0.76:8582
广西卫视,http://175.171.70.93:8181/rtp/232.0.0.76:8582
贵州卫视,http://113.234.221.253:4022/rtp/232.0.0.87:8584
河北卫视,http://113.234.221.253:4022/rtp/232.0.0.49:8500
吉林卫视,http://116.3.144.241:4022/rtp/232.0.0.84:8574
吉林卫视,http://175.171.70.93:8181/rtp/232.0.0.84:8574
内蒙古卫视,http://175.171.70.93:8181/rtp/232.0.0.111:8718
宁夏卫视,http://116.3.144.241:4022/rtp/232.0.0.34:8644
山西卫视,http://175.171.70.93:8181/rtp/232.0.0.86:8558
新疆卫视,http://113.234.221.253:4022/rtp/232.0.0.18:8722
云南卫视,http://175.171.70.93:8181/rtp/232.0.0.40:8598
厦门卫视,http://175.171.70.93:8181/rtp/232.0.0.183:9184
青海卫视,http://113.234.221.253:4022/rtp/232.0.0.101:8588
青海卫视,http://116.3.144.241:4022/rtp/232.0.0.101:8588
青海卫视,http://175.171.70.93:8181/rtp/232.0.0.101:8588
西藏卫视,http://175.171.70.93:8181/rtp/232.0.0.114:8844
兵团卫视,http://113.234.221.253:4022/rtp/232.0.0.67:8640
延边卫视,http://113.234.221.253:4022/rtp/232.0.0.184:9186
延边卫视,http://175.171.70.93:8181/rtp/232.0.0.184:9186
卡酷动画,http://175.171.70.93:8181/rtp/232.0.0.57:8682
哈哈炫动,http://116.3.144.241:4022/rtp/232.0.0.103:8636
嘉佳卡通,http://116.3.144.241:4022/rtp/232.0.0.180:9178
嘉佳卡通,http://175.171.70.93:8181/rtp/232.0.0.180:9178
优漫卡通,http://175.171.70.93:8181/rtp/232.0.0.182:9182


CCTV1,http://120.87.111.253:4022/rtp/239.0.1.3:8008
CCTV1,http://120.87.111.253:4022/rtp/239.0.1.65:8080
CCTV2,http://120.87.111.253:4022/rtp/239.0.1.4:8084
CCTV3,http://120.87.111.253:4022/rtp/239.0.1.103:5052
CCTV4,http://120.87.111.253:4022/rtp/239.0.1.67:8216
CCTV5,http://120.87.111.253:4022/rtp/239.0.1.101:8004
CCTV5,http://120.87.111.253:4022/rtp/239.0.1.104:5053
CCTV6,http://120.87.111.253:4022/rtp/239.0.1.105:5054
CCTV7,http://120.87.111.253:4022/rtp/239.0.1.68:8024
CCTV7,http://120.87.111.253:4022/rtp/239.0.1.96:8104
CCTV8,http://120.87.111.253:4022/rtp/239.0.1.106:5055
CCTV9,http://120.87.111.253:4022/rtp/239.0.1.69:8032
CCTV9,http://120.87.111.253:4022/rtp/239.0.1.97:8112
CCTV10,http://120.87.111.253:4022/rtp/239.0.1.98:8116
CCTV12,http://120.87.111.253:4022/rtp/239.0.1.72:8232
CCTV12,http://120.87.111.253:4022/rtp/239.0.1.99:8124
CCTV13,http://120.87.111.253:4022/rtp/239.0.1.73:8264
CCTV14,http://120.87.111.253:4022/rtp/239.0.1.100:8132
CCTV14,http://120.87.111.253:4022/rtp/239.0.1.74:8236
CCTV15,http://120.87.111.253:4022/rtp/239.0.1.75:8052
CCTV17,http://120.87.111.253:4022/rtp/239.0.1.192:9264

湖南卫视,http://120.87.111.253:4022/rtp/239.0.1.78:8012
湖南卫视,http://120.87.111.253:4022/rtp/239.0.1.7:8064
浙江卫视,http://120.87.111.253:4022/rtp/239.0.1.79:1234
浙江卫视,http://120.87.111.253:4022/rtp/239.0.1.8:8284
江苏卫视,http://120.87.111.253:4022/rtp/239.0.1.80:8028
北京卫视,http://120.87.111.253:4022/rtp/239.0.1.12:8240
北京卫视,http://120.87.111.253:4022/rtp/239.0.1.83:8024
东方卫视,http://120.87.111.253:4022/rtp/239.0.1.10:8192
安徽卫视,http://120.87.111.253:4022/rtp/239.0.1.11:8272
安徽卫视,http://120.87.111.253:4022/rtp/239.0.1.81:8064
广东卫视,http://120.87.111.253:4022/rtp/239.0.1.1:5001
深圳卫视,http://120.87.111.253:4022/rtp/239.0.1.84:8020
辽宁卫视,http://120.87.111.253:4022/rtp/239.0.1.18:8116
辽宁卫视,http://120.87.111.253:4022/rtp/239.0.1.85:8056
山东卫视,http://120.87.111.253:4022/rtp/239.0.1.14:8148
天津卫视,http://120.87.111.253:4022/rtp/239.0.1.13:8144
天津卫视,http://120.87.111.253:4022/rtp/239.0.1.89:1234
重庆卫视,http://120.87.111.253:4022/rtp/239.0.1.24:8296
重庆卫视,http://120.87.111.253:4022/rtp/239.0.1.91:5097
东南卫视,http://120.87.111.253:4022/rtp/239.0.1.26:8112
甘肃卫视,http://120.87.111.253:4022/rtp/239.0.1.37:8188
广西卫视,http://120.87.111.253:4022/rtp/239.0.1.181:6041
广西卫视,http://120.87.111.253:4022/rtp/239.0.1.27:8300
河北卫视,http://120.87.111.253:4022/rtp/239.0.1.243:8072
河北卫视,http://120.87.111.253:4022/rtp/239.0.1.25:8292
黑龙江卫视,http://120.87.111.253:4022/rtp/239.0.1.19:8196
黑龙江卫视,http://120.87.111.253:4022/rtp/239.0.1.86:8016
湖北卫视,http://120.87.111.253:4022/rtp/239.0.1.17:8136
湖北卫视,http://120.87.111.253:4022/rtp/239.0.1.88:1234
江西卫视,http://120.87.111.253:4022/rtp/239.0.1.15:8280
江西卫视,http://120.87.111.253:4022/rtp/239.0.1.244:5166
吉林卫视,http://120.87.111.253:4022/rtp/239.0.1.28:8200
内蒙古卫视,http://120.87.111.253:4022/rtp/239.0.1.31:8176
宁夏卫视,http://120.87.111.253:4022/rtp/239.0.1.34:8124
山西卫视,http://120.87.111.253:4022/rtp/239.0.1.30:8172
四川卫视,http://120.87.111.253:4022/rtp/239.0.1.21:8288
四川卫视,http://120.87.111.253:4022/rtp/239.0.1.87:5095
新疆卫视,http://120.87.111.253:4022/rtp/239.0.1.36:8160
云南卫视,http://120.87.111.253:4022/rtp/239.0.1.23:8108
西藏卫视,http://120.87.111.253:4022/rtp/239.0.1.35:8164
卡酷动画,http://120.87.111.253:4022/rtp/239.0.1.40:9248
金鹰卡通,http://120.87.111.253:4022/rtp/239.0.1.41:9252

湖南卫视,http://123.113.248.213:8012/rtp/239.3.1.132:8012
湖南卫视,http://221.219.96.192:8012/rtp/239.3.1.132:8012
湖南卫视,http://221.223.25.147:8012/rtp/239.3.1.132:8012
浙江卫视,http://123.113.248.213:8012/rtp/239.3.1.137:8036
浙江卫视,http://221.219.96.192:8012/rtp/239.3.1.137:8036
浙江卫视,http://221.223.25.147:8012/rtp/239.3.1.137:8036
江苏卫视,http://123.113.248.213:8012/rtp/239.3.1.135:8028
江苏卫视,http://221.219.96.192:8012/rtp/239.3.1.135:8028
江苏卫视,http://221.223.25.147:8012/rtp/239.3.1.135:8028
北京卫视,http://123.113.248.213:8012/rtp/239.3.1.241:8000
北京卫视,http://221.223.25.147:8012/rtp/239.3.1.241:8000
东方卫视,http://123.113.248.213:8012/rtp/239.3.1.136:8032
东方卫视,http://221.219.96.192:8012/rtp/239.3.1.136:8032
东方卫视,http://221.223.25.147:8012/rtp/239.3.1.136:8032
安徽卫视,http://221.219.96.192:8012/rtp/239.3.1.211:8064
安徽卫视,http://221.223.25.147:8012/rtp/239.3.1.211:8064
广东卫视,http://123.113.248.213:8012/rtp/239.3.1.142:8048
广东卫视,http://221.219.96.192:8012/rtp/239.3.1.142:8048
广东卫视,http://221.223.25.147:8012/rtp/239.3.1.142:8048
深圳卫视,http://123.113.248.213:8012/rtp/239.3.1.134:8020
深圳卫视,http://221.219.96.192:8012/rtp/239.3.1.134:8020
深圳卫视,http://221.223.25.147:8012/rtp/239.3.1.134:8020
辽宁卫视,http://221.219.96.192:8012/rtp/239.3.1.210:8056
辽宁卫视,http://221.223.25.147:8012/rtp/239.3.1.210:8056
海南卫视,http://123.113.248.213:8012/rtp/239.3.1.45:8304
海南卫视,http://221.219.96.192:8012/rtp/239.3.1.45:8304
海南卫视,http://221.223.25.147:8012/rtp/239.3.1.45:8304
山东卫视,http://123.113.248.213:8012/rtp/239.3.1.209:8052
山东卫视,http://221.219.96.192:8012/rtp/239.3.1.209:8052
山东卫视,http://221.223.25.147:8012/rtp/239.3.1.209:8052
天津卫视,http://123.113.248.213:8012/rtp/239.3.1.141:1234
天津卫视,http://221.223.25.147:8012/rtp/239.3.1.141:1234
重庆卫视,http://123.113.248.213:8012/rtp/239.3.1.122:8160
重庆卫视,http://221.219.96.192:8012/rtp/239.3.1.122:8160
重庆卫视,http://221.223.25.147:8012/rtp/239.3.1.122:8160
东南卫视,http://123.113.248.213:8012/rtp/239.3.1.156:8148
东南卫视,http://221.219.96.192:8012/rtp/239.3.1.156:8148
东南卫视,http://221.223.25.147:8012/rtp/239.3.1.156:8148
甘肃卫视,http://123.113.248.213:8012/rtp/239.3.1.49:8188
甘肃卫视,http://221.219.96.192:8012/rtp/239.3.1.49:8188
甘肃卫视,http://221.223.25.147:8012/rtp/239.3.1.49:8188
广西卫视,http://123.113.248.213:8012/rtp/239.3.1.39:8300
广西卫视,http://221.219.96.192:8012/rtp/239.3.1.39:8300
广西卫视,http://221.223.25.147:8012/rtp/239.3.1.39:8300
贵州卫视,http://123.113.248.213:8012/rtp/239.3.1.149:8076
贵州卫视,http://221.219.96.192:8012/rtp/239.3.1.149:8076
贵州卫视,http://221.223.25.147:8012/rtp/239.3.1.149:8076
河北卫视,http://123.113.248.213:8012/rtp/239.3.1.148:8072
河北卫视,http://221.219.96.192:8012/rtp/239.3.1.148:8072
河北卫视,http://221.223.25.147:8012/rtp/239.3.1.148:8072
黑龙江卫视,http://123.113.248.213:8012/rtp/239.3.1.133:8016
黑龙江卫视,http://221.219.96.192:8012/rtp/239.3.1.133:8016
黑龙江卫视,http://221.223.25.147:8012/rtp/239.3.1.133:8016
河南卫视,http://123.113.248.213:8012/rtp/239.3.1.27:8128
河南卫视,http://221.219.96.192:8012/rtp/239.3.1.27:8128
河南卫视,http://221.223.25.147:8012/rtp/239.3.1.27:8128
湖北卫视,http://123.113.248.213:8012/rtp/239.3.1.138:8044
湖北卫视,http://221.219.96.192:8012/rtp/239.3.1.138:8044
湖北卫视,http://221.223.25.147:8012/rtp/239.3.1.138:8044
江西卫视,http://123.113.248.213:8012/rtp/239.3.1.123:8164
江西卫视,http://221.219.96.192:8012/rtp/239.3.1.123:8164
江西卫视,http://221.223.25.147:8012/rtp/239.3.1.123:8164
吉林卫视,http://123.113.248.213:8012/rtp/239.3.1.240:8172
吉林卫视,http://221.219.96.192:8012/rtp/239.3.1.240:8172
吉林卫视,http://221.223.25.147:8012/rtp/239.3.1.240:8172
内蒙古卫视,http://123.113.248.213:8012/rtp/239.3.1.43:8176
内蒙古卫视,http://221.219.96.192:8012/rtp/239.3.1.43:8176
内蒙古卫视,http://221.223.25.147:8012/rtp/239.3.1.43:8176
宁夏卫视,http://123.113.248.213:8012/rtp/239.3.1.46:8124
宁夏卫视,http://221.219.96.192:8012/rtp/239.3.1.46:8124
山西卫视,http://123.113.248.213:8012/rtp/239.3.1.42:8172
山西卫视,http://221.219.96.192:8012/rtp/239.3.1.42:8172
山西卫视,http://221.223.25.147:8012/rtp/239.3.1.42:8172
陕西卫视,http://123.113.248.213:8012/rtp/239.3.1.41:8140
陕西卫视,http://221.223.25.147:8012/rtp/239.3.1.41:8140
四川卫视,http://123.113.248.213:8012/rtp/239.3.1.29:8288
四川卫视,http://221.219.96.192:8012/rtp/239.3.1.29:8288
四川卫视,http://221.223.25.147:8012/rtp/239.3.1.29:8288
新疆卫视,http://123.113.248.213:8012/rtp/239.3.1.48:8160
新疆卫视,http://221.219.96.192:8012/rtp/239.3.1.48:8160
新疆卫视,http://221.223.25.147:8012/rtp/239.3.1.48:8160
云南卫视,http://123.113.248.213:8012/rtp/239.3.1.26:8108
云南卫视,http://221.219.96.192:8012/rtp/239.3.1.26:8108
云南卫视,http://221.223.25.147:8012/rtp/239.3.1.26:8108
厦门卫视,http://123.113.248.213:8012/rtp/239.3.1.143:4120
厦门卫视,http://221.223.25.147:8012/rtp/239.3.1.143:4120
青海卫视,http://123.113.248.213:8012/rtp/239.3.1.44:8184
青海卫视,http://221.219.96.192:8012/rtp/239.3.1.44:8184
青海卫视,http://221.223.25.147:8012/rtp/239.3.1.44:8184
西藏卫视,http://123.113.248.213:8012/rtp/239.3.1.47:8164
西藏卫视,http://221.219.96.192:8012/rtp/239.3.1.47:8164
西藏卫视,http://221.223.25.147:8012/rtp/239.3.1.47:8164
兵团卫视,http://123.113.248.213:8012/rtp/239.3.1.144:4120
兵团卫视,http://221.219.96.192:8012/rtp/239.3.1.144:4120
兵团卫视,http://221.223.25.147:8012/rtp/239.3.1.144:4120
三沙卫视,http://123.113.248.213:8012/rtp/239.3.1.155:4120
三沙卫视,http://221.219.96.192:8012/rtp/239.3.1.155:4120
三沙卫视,http://221.223.25.147:8012/rtp/239.3.1.155:4120

CCTV2,http://122.159.10.28:8888/rtp/229.58.190.130:5000
CCTV3,http://122.159.10.28:8888/rtp/229.58.190.24:5000
CCTV5,http://122.159.10.28:8888/rtp/229.58.190.32:5000
CCTV7,http://122.159.10.28:8888/rtp/229.58.190.132:5000
CCTV7,http://122.159.10.28:8888/rtp/229.58.190.82:5000
CCTV8,http://122.159.10.28:8888/rtp/229.58.190.50:5000
CCTV9,http://122.159.10.28:8888/rtp/229.58.190.58:5000
CCTV12,http://122.159.10.28:8888/rtp/229.58.190.158:5000
CCTV13,http://122.159.10.28:8888/rtp/229.58.190.136:5000
CCTV13,http://122.159.10.28:8888/rtp/229.58.190.199:5000
CCTV15,http://122.159.10.28:8888/rtp/229.58.190.127:5000
CCTV第一剧场,http://122.159.10.28:8888/rtp/229.58.190.171:5000
CCTV央视精品,http://122.159.10.28:8888/rtp/229.58.190.57:5000
CCTV兵器科技,http://122.159.10.28:8888/rtp/229.58.190.189:5000


湖南卫视,http://122.159.10.28:8888/rtp/229.58.190.128:5000
湖南卫视,http://122.159.10.28:8888/rtp/229.58.190.142:5000
东方卫视,http://122.159.10.28:8888/rtp/229.58.190.144:5000
安徽卫视,http://122.159.10.28:8888/rtp/229.58.190.162:5000
安徽卫视,http://122.159.10.28:8888/rtp/229.58.190.71:5000
广东卫视,http://122.159.10.28:8888/rtp/229.58.190.53:5000
辽宁卫视,http://122.159.10.28:8888/rtp/229.58.190.146:5000
海南卫视,http://122.159.10.28:8888/rtp/229.58.190.141:5000
山东卫视,http://122.159.10.28:8888/rtp/229.58.190.160:5000
山东卫视,http://122.159.10.28:8888/rtp/229.58.190.33:5000
天津卫视,http://122.159.10.28:8888/rtp/229.58.190.161:5000
天津卫视,http://122.159.10.28:8888/rtp/229.58.190.68:5000
重庆卫视,http://122.159.10.28:8888/rtp/229.58.190.67:5000
东南卫视,http://122.159.10.28:8888/rtp/229.58.190.168:5000
贵州卫视,http://122.159.10.28:8888/rtp/229.58.190.143:5000
河北卫视,http://122.159.10.28:8888/rtp/229.58.190.209:5000
河北卫视,http://122.159.10.28:8888/rtp/229.58.190.55:5000
黑龙江卫视,http://122.159.10.28:8888/rtp/229.58.190.125:5000
黑龙江卫视,http://122.159.10.28:8888/rtp/229.58.190.150:5000
江西卫视,http://122.159.10.28:8888/rtp/229.58.190.208:5000
江西卫视,http://122.159.10.28:8888/rtp/229.58.190.74:5000
吉林卫视,http://122.159.10.28:8888/rtp/229.58.190.214:5000
宁夏卫视,http://122.159.10.28:8888/rtp/229.58.190.184:5000
新疆卫视,http://122.159.10.28:8888/rtp/229.58.190.179:5000
西藏卫视,http://122.159.10.28:8888/rtp/229.58.190.177:5000
延边卫视,http://122.159.10.28:8888/rtp/229.58.190.108:5000
哈哈炫动,http://122.159.10.28:8888/rtp/229.58.190.96:5000
东方财经,http://122.159.10.28:8888/rtp/229.58.190.90:5000

CCTV1,http://27.217.136.171:8888/rtp/239.253.248.77:8000
CCTV2,http://27.217.136.171:8888/rtp/239.253.248.234:8000
CCTV3,http://27.217.136.171:8888/rtp/239.253.248.4:8000
CCTV4,http://27.217.136.171:8888/rtp/239.253.248.111:8000
CCTV5,http://27.217.136.171:8888/rtp/239.253.248.6:8000
CCTV5+,http://27.217.136.171:8888/rtp/239.253.248.80:8000
CCTV6,http://27.217.136.171:8888/rtp/239.253.248.7:8000
CCTV7,http://27.217.136.171:8888/rtp/239.253.248.235:8000
CCTV9,http://27.217.136.171:8888/rtp/239.253.248.79:8000
CCTV10,http://27.217.136.171:8888/rtp/239.253.248.236:8000
CCTV12,http://27.217.136.171:8888/rtp/239.253.248.237:8000
CCTV14,http://27.217.136.171:8888/rtp/239.253.248.238:8000
CCTV15,http://27.217.136.171:8888/rtp/239.253.248.16:8000
CCTV17,http://27.217.136.171:8888/rtp/239.253.248.168:8000


湖南卫视,http://27.217.136.171:8888/rtp/239.253.248.82:8000
浙江卫视,http://27.217.136.171:8888/rtp/239.253.248.84:8000
江苏卫视,http://27.217.136.171:8888/rtp/239.253.248.83:8000
北京卫视,http://27.217.136.171:8888/rtp/239.253.248.85:8000
安徽卫视,http://27.217.136.171:8888/rtp/239.253.248.87:8000
深圳卫视,http://27.217.136.171:8888/rtp/239.253.248.91:8000
辽宁卫视,http://27.217.136.171:8888/rtp/239.253.248.92:8000
山东卫视,http://27.217.136.171:8888/rtp/239.253.248.78:8000
重庆卫视,http://27.217.136.171:8888/rtp/239.253.248.38:8000
贵州卫视,http://27.217.136.171:8888/rtp/239.253.248.113:8000
河北卫视,http://27.217.136.171:8888/rtp/239.253.248.112:8000
黑龙江卫视,http://27.217.136.171:8888/rtp/239.253.248.93:8000
河南卫视,http://27.217.136.171:8888/rtp/239.253.248.44:8000
湖北卫视,http://27.217.136.171:8888/rtp/239.253.248.88:8000
江西卫视,http://27.217.136.171:8888/rtp/239.253.248.47:8000
吉林卫视,http://27.217.136.171:8888/rtp/239.253.248.46:8000
宁夏卫视,http://27.217.136.171:8888/rtp/239.253.248.53:8000
陕西卫视,http://27.217.136.171:8888/rtp/239.253.248.49:8000
四川卫视,http://27.217.136.171:8888/rtp/239.253.248.50:8000
新疆卫视,http://27.217.136.171:8888/rtp/239.253.248.60:8000
云南卫视,http://27.217.136.171:8888/rtp/239.253.248.42:8000
厦门卫视,http://27.217.136.171:8888/rtp/239.253.248.106:8000
青海卫视,http://27.217.136.171:8888/rtp/239.253.248.54:8000
西藏卫视,http://27.217.136.171:8888/rtp/239.253.248.56:8000
哈哈炫动,http://27.217.136.171:8888/rtp/239.253.248.63:8000
嘉佳卡通,http://27.217.136.171:8888/rtp/239.253.248.65:8000
优漫卡通,http://27.217.136.171:8888/rtp/239.253.248.64:8000



庭影院,http://27.217.136.171:8888/rtp/239.253.248.152:8000
动作电影,http://27.217.136.171:8888/rtp/239.253.248.153:8000
影迷电影,http://27.217.136.171:8888/rtp/239.253.248.154:8000

CCTV1,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.129:8008
CCTV2,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.60:8084
CCTV3,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.172:8001
CCTV4,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.105:8092
CCTV5,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.173:8001
CCTV5+,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.130:8004
CCTV6,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.174:8001
CCTV7,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.61:8104
CCTV8,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.175:8001
CCTV9,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.62:8112
CCTV10,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.63:8116
CCTV11,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.152:8120
CCTV12,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.64:8124
CCTV13,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.124:8128
CCTV14,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.65:8132
CCTV15,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.153:8136
CCTV16,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.183:8001
CCTV16,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.184:8001
CCTV17,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.151:8144
北京卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.241:8000
东方卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.136:8032
浙江卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.137:8036
江苏卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.135:8028
湖南卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.132:8012
深圳卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.134:8020
广东卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.142:8048
安徽卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.211:8064
天津卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.141:1234
重庆卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.122:8160
山东卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.209:8052
河北卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.148:8072
辽宁卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.210:8056
湖北卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.138:8044
吉林卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.240:8172
贵州卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.149:8076
东南卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.156:8148
江西卫视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.123:8164
黑龙江视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.133:8016
BTV新闻,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.159:8000
BTV体育,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.243:8000
BTV影视,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.158:8000
BTV文艺,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.242:8000
BTV财经,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.116:8000
BTV生活,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.117:8000
BTV科教,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.115:8000
BTV少儿,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.189:8000
BTV纪实,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.121:8000
BTV国际,http://buffaloft.ignorelist.com:8888/rtp/239.3.1.235:8000

移动线路,#genre#

CCTV1,http://120.234.5.28:6000/rtp/239.20.0.104:2006
CCTV2,http://120.234.5.28:6000/rtp/239.20.0.176:2150
CCTV3,http://120.234.5.28:6000/rtp/239.20.0.27:3296
CCTV4,http://120.234.5.28:6000/rtp/239.20.0.16:3340
CCTV4,http://120.234.5.28:6000/rtp/239.20.0.177:2152
CCTV5,http://120.234.5.28:6000/rtp/239.20.0.26:3300
CCTV5,http://120.234.5.28:6000/rtp/239.20.0.30:3284
CCTV5+,http://120.234.5.28:6000/rtp/239.20.0.203:2204
CCTV6,http://120.234.5.28:6000/rtp/239.20.0.25:3304
CCTV7,http://120.234.5.28:6000/rtp/239.20.0.198:2194
CCTV8,http://120.234.5.28:6000/rtp/239.20.0.24:3308
CCTV8,http://120.234.5.28:6000/rtp/239.20.0.31:3280
